WORD,NUM_OCCURRENCE_IN_TRAIN
pillar,90
swans,90
slides,90
donkey,90
bricks,90
lead,90
german,90
peeling,90
relish,90
mixing,90
grasses,90
poking,90
portion,90
beyond,90
powered,90
diving,90
cards,90
panel,89
flowered,89
cabbage,89
gun,89
plan,89
skates,89
oil,89
setup,89
members,89
wandering,89
handbag,89
comfortable,88
character,88
rabbit,88
heels,88
page,88
crouches,88
real,88
cops,88
inflatable,88
text,88
vast,88
quickly,88
socks,88
robe,88
pets,88
hilly,88
holiday,88
holes,88
bedding,88
zone,88
backwards,88
distant,88
pipes,88
antelope,88
steering,88
cucumbers,87
o,87
frisbe,87
cooler,87
swan,87
speaker,87
cola,87
ramps,87
herbs,87
repair,87
measuring,87
check,87
plugged,87
private,87
news,87
sewing,87
snow-covered,87
heavily,87
cyclist,87
situated,86
vandalized,86
travelers,86
stocked,86
times,86
location,86
wheeled,86
roads,86
route,86
raising,86
mid-air,86
exit,86
asparagus,86
anchored,86
bidet,86
accents,86
bites,86
sleek,86
slab,85
rim,85
numerals,85
decked,85
peace,85
melted,85
nearly,85
liquor,85
gym,85
kneels,85
crest,85
caution,85
portable,85
barefoot,85
chopping,85
leaps,85
carrier,85
trip,85
shed,85
sweatshirt,85
grizzly,85
could,85
capped,84
mopeds,84
knitted,84
carved,84
club,84
teen,84
airline,84
sculptures,84
cyclists,84
mantle,84
stew,84
interactive,84
share,84
sparse,84
champagne,84
unable,84
rolled,84
threw,83
washington,83
squash,83
compartment,83
areas,83
midst,83
smelling,83
saddle,83
bullet,83
posters,83
price,83
bend,83
helps,83
dashboard,82
bbq,82
clown,82
those,82
layered,82
grassland,82
wallpaper,82
materials,82
training,82
though,82
perform,82
smartphone,82
corral,82
shaded,82
finished,82
lego,82
information,82
creek,82
airfield,81
polo,81
kayak,81
iphone,81
mixer,81
instruments,81
incoming,81
shake,81
smiley,81
tending,81
slow,81
cord,81
plated,81
motorbikes,81
stating,81
cages,81
pay,81
king,81
wax,80
ten,80
biplane,80
takeoff,80
protective,80
studio,80
strike,80
pit,80
t,80
completely,80
pushed,80
tucked,80
slowly,80
casserole,80
faced,80
keep,80
oval,80
outfield,80
mess,79
rams,79
parasol,79
arch,79
prop,79
college,79
meals,79
cheesecake,79
mugs,79
cords,79
celebration,79
saucer,79
medical,79
canoes,79
labeled,79
spaghetti,79
hydrants,79
touches,79
briefcase,79
powder,79
emergency,79
skatepark,79
colorfully,79
huddled,79
filling,79
surprised,79
stems,78
soaring,78
veggie,78
caged,78
soaked,78
combination,78
state,78
material,78
dresses,78
rodeo,78
mustache,78
stare,78
fields,78
convention,78
lonely,78
basil,78
waffles,78
blueberries,77
mac,77
streetlight,77
perch,77
tires,77
angry,77
rise,77
comfortably,77
taped,77
cross-country,77
nothing,77
napkins,77
owners,77
best,77
lower,77
file,77
landed,76
summer,76
installed,76
curious,76
presentation,76
even,76
similar,76
beginning,76
characters,76
singing,76
athlete,76
opposing,76
scratching,76
barrels,76
lab,75
directional,75
bleachers,75
tulips,75
brocolli,75
sauces,75
limit,75
featured,75
volleyball,75
dad,75
canadian,75
camping,75
upper,75
yarn,75
dragon,75
nighttime,75
clearly,75
parallel,75
stretch,75
cabinetry,75
oncoming,75
tiered,75
chains,75
machines,75
crew,74
darkened,74
presents,74
printed,74
jockeys,74
carpeted,74
pirate,74
parents,74
sled,74
mountainside,74
surround,74
yet,74
sporting,73
cloudless,73
nine,73
penguin,73
preparation,73
need,73
ultimate,73
shelving,73
wallet,73
amid,73
states,73
makeup,73
lifts,73
taxis,73
draped,73
ends,73
relaxes,73
barbecue,73
give,73
quite,73
tool,73
buffalo,73
policemen,72
bundle,72
cable,72
siamese,72
varieties,72
picked,72
gazing,72
extremely,72
sold,72
styled,72
damaged,72
greeting,72
doesnt,72
consists,72
m,72
tethered,72
frames,72
steamed,72
musical,72
bookshelves,72
begins,72
jam,71
historic,71
choppy,71
regular,71
artificial,71
queen,71
change,71
may,71
projector,71
motorized,71
shredded,71
grand,71
crown,70
curly,70
mix,70
telling,70
enjoys,70
deserts,70
paddles,70
cozy,70
bins,70
tarp,70
everything,70
exposed,70
lens,70
carnival,70
arriving,70
vendors,69
honey,69
countertops,69
cameras,69
stirring,69
breast,69
extends,69
follows,69
tortilla,69
icy,69
glides,69
storefront,69
kit,69
sanding,69
trainer,69
everyone,69
burning,69
obama,69
sword,69
curvy,69
sprouts,69
camper,69
skiiers,69
businesses,68
competitive,68
watermelon,68
wool,68
dust,68
pig,68
crashing,68
somewhat,68
mexican,68
filed,68
flowing,68
relax,68
microwaves,68
kicks,68
buckets,68
cucumber,68
balanced,67
say,67
jumped,67
italian,67
homes,67
vacant,67
mote,67
debris,67
olive,67
vests,67
referee,67
automobile,67
finish,67
airways,67
department,67
dorm,67
arched,67
president,67
peers,67
architecture,67
hello,67
exiting,67
coin,67
strewn,67
project,67
rounding,67
stones,66
limes,66
safari,66
overlooks,66
today,66
sniffs,66
morning,66
nursing,66
deli,66
early,66
horn,66
carton,66
rather,66
decorating,66
attention,66
parent,66
easy,66
propellers,66
butterfly,66
everywhere,66
historical,66
tug,66
kittens,66
tide,66
border,66
random,66
nestled,66
strong,66
moon,65
liner,65
bad,65
hummingbird,65
warming,65
removed,65
windy,65
plaque,65
smothered,65
rooms,65
mail,65
turquoise,65
kiwi,65
avocado,65
racer,65
accident,65
spices,65
rising,65
lion,65
lovely,64
stars,64
cemetery,64
sexy,64
grabs,64
raspberries,64
underwear,64
noses,64
striking,64
pours,64
kiteboarding,64
stem,64
5,64
rotten,64
winds,64
fill,64
skyscrapers,64
cafeteria,64
sells,64
paste,63
autumn,63
me,63
cuddling,63
depicts,63
skills,63
slaw,63
lounges,63
submerged,63
marker,63
know,63
mirrored,63
then,63
district,63
protest,63
flavored,63
garnished,63
serious,63
belly,63
gated,63
meet,62
crowds,62
dance,62
compete,62
present,62
pregnant,62
speeds,62
bagels,62
must,62
shadows,62
buying,62
passed,62
blows,62
lanes,62
faded,62
ambulance,62
gentlemen,62
shaving,62
milking,61
embracing,61
legged,61
linens,61
digging,61
kiss,61
trailing,61
let,61
rises,61
stalk,61
belongings,61
hundreds,61
indicates,61
bricked,61
splashing,61
metropolitan,61
wireless,61
snuggling,61
brand,61
rugs,61
mesh,61
facility,61
burnt,60
wetsuits,60
crafts,60
expression,60
milling,60
earth,60
smoothie,60
buss,60
camouflage,60
busted,60
dairy,60
shady,60
wrapping,60
magazines,60
pushes,60
picks,60
ridden,60
paperwork,60
pale,60
dilapidated,60
backhand,60
wok,60
student,60
medicine,59
ropes,59
security,59
patrons,59
cracked,59
mama,59
skyscraper,59
late,59
guiding,59
pumpkins,59
wines,59
hook,59
lifted,59
dotted,59
athletic,59
retail,59
gone,59
beers,59
knocked,59
visitors,59
sepia,59
gazelle,59
bumper,59
canada,59
mouths,59
vending,59
processor,58
livestock,58
inspecting,58
admiring,58
pretending,58
raises,58
garnish,58
attending,58
twilight,58
oak,58
partial,58
except,58
retro,58
frizbee,58
transporting,58
custom,58
styrofoam,58
farmer,58
crystal,58
amidst,58
examining,58
lettering,58
splash,58
holders,58
seeds,58
tabletop,58
sunflowers,58
incline,58
docks,58
torn,58
remains,58
escalator,58
bronze,58
already,58
spire,58
cherries,58
daylight,58
trey,57
chop,57
exotic,57
pita,57
decorate,57
archway,57
destination,57
televisions,57
bean,57
describe,57
backed,57
pillars,57
entry,57
alert,57
caboose,57
fit,57
necklace,57
awning,57
plow,57
lite,57
job,57
seafood,57
blocked,57
comb,57
bells,57
foam,57
oddly,57
waffle,57
wheeler,57
bottled,57
washroom,57
boxing,57
savanna,57
grouping,57
tired,57
skull,57
sandals,57
squares,57
tangerines,57
arrows,57
stoplights,56
otherwise,56
mill,56
returns,56
napping,56
citrus,56
platters,56
hawk,56
olympic,56
paneled,56
captured,56
shelter,56
squirrel,56
deckered,56
tilted,56
hairy,56
tofu,56
bundled,56
hovering,56
walked,56
equestrian,56
formally,56
stored,56
sided,56
found,56
goose,56
barely,56
reclining,56
cinnamon,55
hes,55
horizon,55
starbucks,55
pencils,55
somebody,55
grinds,55
sectional,55
adjusts,55
roasted,55
hovers,55
gates,55
radiator,55
divided,55
typical,55
mascot,55
accompanied,55
triple,55
dome,55
littered,55
trashcan,55
peoples,54
flips,54
mannequin,54
taxiing,54
grain,54
ascending,54
packages,54
basic,54
fixture,54
puppies,54
your,54
frog,54
appearing,54
contemporary,54
bulldog,54
heater,54
wiping,54
goalie,54
tip,54
rv,54
calves,54
advertisements,54
extending,53
tanker,53
cane,53
pc,53
buy,53
handicap,53
washed,53
lapse,53
examines,53
climb,53
monster,53
reflective,53
jug,53
biking,53
teal,53
waling,53
native,53
hidden,53
beached,53
whit,53
hazy,53
ofa,53
enormous,53
sandwhich,53
record,53
ceremony,53
lean,53
fist,53
hooded,53
because,53
stairway,53
reflects,53
named,52
cityscape,52
thumb,52
waterfront,52
candies,52
galloping,52
markers,52
presented,52
radishes,52
aisle,52
ancient,52
surfboarding,52
should,52
amusement,52
peacock,52
scenery,52
camp,52
conversing,52
renovated,52
courts,52
cramped,52
analog,52
shell,52
fine,52
airstrip,52
recliner,52
fight,52
seem,52
mass,52
symbol,52
swims,51
views,51
barriers,51
climbs,51
got,51
removing,51
raining,51
robot,51
grapefruit,51
tattoo,51
instrument,51
vane,51
flamingos,51
hooks,51
packaged,51
seed,51
futon,51
official,51
dots,51
spinning,51
pump,51
shepherd,51
clad,51
instructions,51
available,51
businessman,51
cole,51
shaved,51
live,51
kits,51
readies,51
sesame,51
bouncing,51
creepy,51
hammer,51
drain,51
pilot,51
push,51
wig,51
octopus,51
cant,51
thread,51
foal,51
coca,51
licks,51
pumpkin,51
recording,51
west,50
employees,50
downward,50
beat,50
peeks,50
sparsely,50
sheeps,50
tier,50
conductor,50
neutral,50
burner,50
vans,50
biscuits,50
practices,50
rod,50
captivity,50
beanie,50
stereo,50
settings,50
sunshine,50
positions,50
fedora,50
dragging,50
expanse,50
sleigh,50
dropping,50
chin,50
vanilla,50
workstation,50
marching,50
halloween,50
burners,50
concert,50
scissor,50
tournament,50
noodle,50
strips,50
ornaments,50
mozzarella,50
sidecar,50
handicapped,50
charging,50
ponies,49
machinery,49
guide,49
trolly,49
florets,49
ways,49
wired,49
huddle,49
alpine,49
handed,49
sections,49
refridgerator,49
casual,49
approach,49
evergreen,49
yummy,49
raquet,49
salmon,49
overgrown,49
parrots,49
hunched,49
biscuit,49
athletes,49
drapes,49
knit,49
laugh,49
laundry,49
grooming,49
peach,49
chews,49
letter,49
personnel,49
residence,49
mice,49
snowsuit,49
bandana,49
flowery,49
barber,49
would,49
daisies,49
hedge,49
int,49
stormy,49
zucchini,49
waste,49
grove,49
length,49
delivering,49
finishing,49
plantains,48
spring,48
fleet,48
gadgets,48
compartments,48
boot,48
garb,48
underground,48
currently,48
mp3,48
reins,48
wedge,48
baseman,48
marketplace,48
crawling,48
populated,48
breads,48
descending,48
speech,48
numeral,48
languages,48
dense,48
solar,48
pressing,48
weathered,48
attempt,48
ticket,48
ranch,48
hug,48
peak,48
probably,48
came,48
gift,48
hamburgers,48
slippers,48
peaches,48
focused,48
salon,48
engaging,48
upwards,48
moment,48
vegetarian,48
omelet,48
wheelie,48
household,48
mosaic,47
patiently,47
theater,47
beautifully,47
stuffing,47
trekking,47
shells,47
krispy,47
crab,47
shine,47
markings,47
bib,47
poured,47
oxen,47
complex,47
sour,47
might,47
warns,47
carefully,47
ornament,47
camel,47
carried,47
fencing,47
affixed,47
teens,47
trails,47
pro,47
idle,47
sunlit,47
begin,47
western,47
tails,46
year,46
awaits,46
bill,46
nasty,46
clocktower,46
skin,46
political,46
makeshift,46
filthy,46
interstate,46
slanted,46
pencil,46
croissant,46
charger,46
showroom,46
hoop,46
bunt,46
salt,46
stylized,46
foraging,46
reception,46
ugly,46
handled,46
fences,46
consumption,46
levels,46
waist,46
buried,46
gang,46
loft,46
utensil,46
herded,46
flowering,46
vertical,46
haircut,46
cables,46
calculator,46
wooly,46
label,45
extreme,45
amtrak,45
pokes,45
sound,45
stylish,45
bridle,45
blooming,45
crocheted,45
broadway,45
roam,45
cactus,45
ornamental,45
cd,45
hoagie,45
headlights,45
standard,45
berry,45
ginger,45
banquet,45
spewing,45
substance,45
snowing,45
important,45
film,45
nature,45
kreme,45
peaking,45
peacefully,45
barge,45
depicted,45
pelican,45
lips,45
median,45
rust,45
gown,45
stockings,45
rhino,45
horse-drawn,45
womens,45
diaper,45
packing,45
enough,44
coaster,44
yacht,44
san,44
squats,44
patriotic,44
product,44
cushions,44
added,44
royal,44
memorial,44
expired,44
ferris,44
th,44
snuggled,44
cloths,44
retriever,44
customer,44
combing,44
bug,44
supermarket,44
destroyed,44
sight,44
claw,44
housing,44
carving,44
channel,44
glow,44
helmeted,44
babys,44
fell,44
instead,44
contest,44
grilling,44
stoves,44
wrong,44
sleepy,44
hockey,44
captive,44
eyed,44
caps,44
trimmed,44
needle,44
blazer,44
tossed,44
unused,43
aboard,43
exterior,43
motorboat,43
clothed,43
turtle,43
sidewalks,43
brass,43
intricate,43
lands,43
england,43
fedex,43
lightly,43
rapids,43
nuzzling,43
central,43
every,43
asia,43
overturned,43
architectural,43
flavors,43
knacks,43
blueberry,43
speaks,43
boarded,43
herds,43
structures,43
rally,43
litter,43
studying,43
packs,43
halfway,43
columns,43
spaces,43
recreational,43
groceries,42
seeing,42
styles,42
teapot,42
took,42
server,42
mitts,42
underside,42
cds,42
eyeglasses,42
husky,42
stay,42
tattoos,42
cranes,42
viewer,42
dude,42
taller,42
lamppost,42
shooting,42
toned,42
pop,42
claus,42
lunging,42
blades,42
leashes,42
wander,42
highchair,42
half-eaten,42
activities,42
signing,42
gentle,42
dvd,42
maintenance,42
instructor,42
shack,42
salsa,42
woven,42
perfect,42
thomas,42
jack,42
models,42
pic,42
support,42
rd,42
worked,42
layed,42
sorts,42
flys,42
linen,41
gloomy,41
burrito,41
super,41
swiss,41
welcome,41
ford,41
glider,41
pepsi,41
bushel,41
pauses,41
salads,41
newspapers,41
nook,41
diners,41
cheeses,41
forehead,41
dalmatian,41
murky,41
parks,41
quaint,41
virgin,41
stages,41
curiously,41
tosses,41
marks,41
chihuahua,41
sing,41
famous,41
drop,41
hearts,41
bubble,41
plank,41
macbook,41
docking,41
changing,41
animated,41
rink,41
diced,41
contact,41
ox,41
pantry,41
receive,41
hides,41
gesture,41
meatball,40
boulders,40
streamers,40
contraption,40
sell,40
brief,40
tusk,40
root,40
strap,40
casting,40
unoccupied,40
parasail,40
handlebars,40
fairly,40
mcdonalds,40
wheat,40
backseat,40
appetizers,40
couples,40
rowboat,40
trailers,40
spreading,40
surroundings,40
layers,40
assembly,40
kayaks,40
buds,40
controlled,40
beauty,40
paneling,40
leap,40
6,40
scrambled,40
modified,40
elevator,40
cave,40
replica,40
browns,40
fryer,40
california,40
toilette,40
meatballs,40
hammock,40
stalks,40
observe,40
squat,40
sat,40
airliners,39
wavy,39
recently,39
yield,39
broth,39
blade,39
demonstration,39
community,39
rescue,39
lip,39
employee,39
find,39
plunger,39
motes,39
arrive,39
paying,39
entire,39
canvas,39
toss,39
nokia,39
ribbons,39
checked,39
investigating,39
brownies,39
throughout,39
think,39
headband,39
gathers,39
spreads,39
backside,39
divider,39
outdated,39
coated,39
burgers,39
column,39
races,39
triangle,39
tongs,39
dunkin,39
rundown,39
misses,39
wrist,39
difficult,39
prey,39
dangling,39
frisby,39
brushed,39
boiled,39
crazy,39
bases,39
graphic,39
standup,39
palace,38
rounded,38
poodle,38
oatmeal,38
bordered,38
sauerkraut,38
gifts,38
aquarium,38
whose,38
mechanical,38
master,38
goers,38
cheeseburger,38
groomed,38
laden,38
glaze,38
tell,38
deliver,38
india,38
shears,38
terrier,38
bone,38
lunges,38
rig,38
patterns,38
tone,38
foamy,38
pane,38
idly,38
unknown,38
twelve,38
streetlights,38
boating,38
hear,38
fours,38
coaches,38
goofy,38
graduation,38
newborn,38
hour,38
laughs,38
sailors,38
leopard,38
learn,38
luxury,38
injured,38
paddock,38
perspective,38
trotting,38
playfully,38
wrestling,38
bundt,38
beam,38
juicer,38
samsung,38
my,37
chicago,37
constructed,37
peels,37
presenting,37
national,37
playful,37
establishment,37
flood,37
staff,37
sweets,37
leafless,37
converted,37
rearview,37
families,37
hours,37
bushy,37
grow,37
boston,37
fireman,37
lighter,37
outhouse,37
crying,37
propellor,37
peer,37
quarters,37
combo,37
fix,37
rugby,37
discussing,37
jewelry,37
bake,37
croissants,37
cabs,37
toddlers,37
knick,37
angel,37
pitches,37
plat,37
nightstands,37
overalls,37
vines,37
twig,37
least,37
ironing,37
ceilings,37
spanish,37
submarine,37
side-by-side,37
butt,37
flatbread,37
maneuver,37
social,37
starts,37
restaurants,37
oversized,37
seasoned,36
bundles,36
region,36
w,36
panting,36
recipe,36
boxed,36
pancake,36
tree-lined,36
twigs,36
folks,36
gothic,36
projection,36
batch,36
height,36
taco,36
performance,36
pilots,36
launch,36
beads,36
labels,36
banners,36
spiral,36
roasting,36
discs,36
cottage,36
sunrise,36
robes,36
pineapples,36
microphones,36
releasing,36
caramel,36
fixed,36
bitten,36
curbside,36
lifeguard,36
trophy,36
forrest,36
chatting,36
miscellaneous,36
shark,36
flanked,36
tightly,36
bedside,36
seal,36
grind,36
coupe,36
alleyway,36
crumbs,36
vine,35
freely,35
abstract,35
repairs,35
panoramic,35
oar,35
age,35
soars,35
pong,35
drops,35
barbeque,35
varying,35
blown,35
mannequins,35
operated,35
function,35
hitched,35
revealing,35
mouses,35
centerpiece,35
almonds,35
-,35
participating,35
feature,35
knitting,35
overlook,35
navigating,35
snowman,35
wedges,35
union,35
pelicans,35
livingroom,35
wrought,35
celebratory,35
canned,35
gummy,35
seasoning,35
shearing,35
tvs,35
costumed,35
horizontal,35
curls,35
automobiles,35
banks,35
quiche,35
allowed,35
able,35
bison,35
loose,35
patrol,35
butcher,35
swiftly,35
dollar,34
south,34
packaging,34
victorian,34
mats,34
flipped,34
booths,34
era,34
stovetop,34
